DATE,TIME,STATUS,LONGITURE,LATITUDE
09.12.2015,08:50:59,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.150089,42.349459
09.12.2015,08:53:14,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.078292,42.343454
09.12.2015,08:54:14,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.061714,42.316449
09.12.2015,08:54:40,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.096271,42.342649
09.12.2015,09:00:05,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.061609,42.31634
09.12.2015,09:02:56,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.154237,42.34708
09.12.2015,09:05:27,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.04385,42.335396
09.12.2015,09:05:33,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.034951,42.330987
09.12.2015,09:06:05,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.034951,42.330987
09.12.2015,09:06:45,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.034951,42.330987
09.12.2015,09:09:11,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.034951,42.330987
09.12.2015,09:09:59,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.102371,42.330963
09.12.2015,09:18:43,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.028014,42.336916
09.12.2015,09:18:59,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.027901,42.336785
09.12.2015,09:39:07,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.062585,42.343546
09.12.2015,09:42:11,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.050617,42.425721
09.12.2015,09:43:01,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.050617,42.425721
09.12.2015,09:44:25,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.061615,42.4265
09.12.2015,09:56:45,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.09214,42.409364
09.12.2015,10:03:46,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.101687,42.3812
09.12.2015,10:25:46,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.08888,42.423881
09.12.2015,10:36:06,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.089538,42.344268
09.12.2015,10:41:00,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.19463,42.385501
09.12.2015,10:44:45,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.065472,42.304968
09.12.2015,10:53:57,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.105994,42.341817
09.12.2015,11:04:05,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.068666,42.305896
09.12.2015,11:16:47,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.140906,42.341574
09.12.2015,11:19:29,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.034897,42.336555
09.12.2015,11:41:45,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.249987,42.373089
09.12.2015,11:42:37,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.249916,42.372908
09.12.2015,11:43:38,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.25,42.372847
09.12.2015,11:44:53,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.249974,42.372849
09.12.2015,12:12:36,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.106613,42.363022
09.12.2015,12:22:21,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.057129,42.350304
09.12.2015,12:24:45,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.107567,42.403999
09.12.2015,12:25:53,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.11003,42.382638
09.12.2015,12:30:16,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.120939,42.311037
09.12.2015,12:43:17,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.093298,42.424147
09.12.2015,12:44:51,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.146544,42.341394
09.12.2015,12:47:47,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.174716,42.279716
09.12.2015,13:01:49,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.064592,42.341373
09.12.2015,13:06:29,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.122507,42.342111
09.12.2015,13:31:08,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.057133,42.350291
09.12.2015,13:32:31,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.150795,42.415553
09.12.2015,13:34:01,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.150795,42.415553
09.12.2015,13:47:30,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.11259,42.385087
09.12.2015,13:50:28,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.113678,42.414968
09.12.2015,14:16:14,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.131339,42.350886
09.12.2015,14:35:44,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.033728,42.37997
09.12.2015,14:41:50,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.043501,42.387972
09.12.2015,14:48:09,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.123405,42.397391
09.12.2015,14:48:30,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.123405,42.397391
09.12.2015,14:51:02,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.060915,42.360274
09.12.2015,14:54:27,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.093983,42.267795
09.12.2015,15:00:49,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.170666,42.338296
09.12.2015,15:29:35,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.057159,42.350574
09.12.2015,15:31:04,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.03134,42.397485
09.12.2015,15:33:47,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.17561,42.318915
09.12.2015,15:33:54,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.184904,42.331216
09.12.2015,15:34:00,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.17561,42.318915
09.12.2015,15:38:25,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.06006,42.356783
09.12.2015,15:53:05,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.128981,42.411318
09.12.2015,15:57:32,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.128977,42.411373
09.12.2015,15:57:41,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.128946,42.411558
09.12.2015,16:00:02,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.128938,42.411319
09.12.2015,16:11:09,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.060331,42.299406
09.12.2015,16:22:57,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.073378,42.334812
09.12.2015,16:51:28,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.111507,42.262814
09.12.2015,17:10:57,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.077401,42.321915
09.12.2015,17:11:59,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.120266,42.312199
09.12.2015,17:16:05,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.083497,42.396084
09.12.2015,17:46:22,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.130086,42.336953
09.12.2015,17:48:04,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.057529,42.375271
09.12.2015,18:10:53,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.130743,42.347109
09.12.2015,18:19:16,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.082267,42.345871
09.12.2015,18:30:13,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.222268,42.386894
09.12.2015,18:30:30,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.220674,42.388428
09.12.2015,18:30:39,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.222268,42.386894
09.12.2015,18:32:06,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.221116,42.388867
09.12.2015,18:33:02,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.188771,42.365635
09.12.2015,18:33:09,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.099962,42.344126
09.12.2015,18:41:17,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.088233,42.340481
09.12.2015,18:41:36,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.062013,42.353867
09.12.2015,18:44:11,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.057245,42.351104
09.12.2015,18:46:38,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.172908,42.333497
09.12.2015,18:55:32,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.062195,42.356293
09.12.2015,18:58:30,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.074055,42.350789
09.12.2015,18:59:12,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.102389,42.332964
09.12.2015,19:02:21,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.087204,42.346603
09.12.2015,19:03:40,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.06235,42.356178
09.12.2015,19:03:40,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.062635,42.356018
09.12.2015,19:04:02,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.057122,42.349608
09.12.2015,19:05:02,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.062635,42.356018
09.12.2015,19:06:18,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.054321,42.352013
09.12.2015,19:10:07,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.057674,42.350534
09.12.2015,19:16:26,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.076116,42.35026
09.12.2015,19:17:22,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.067642,42.381323
09.12.2015,19:18:35,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.130522,42.371701
09.12.2015,19:19:22,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.222597,42.386805
09.12.2015,19:19:50,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.123607,42.409058
09.12.2015,19:20:09,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.055477,42.358126
09.12.2015,19:20:35,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.22168,42.385699
09.12.2015,19:21:23,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.059386,42.351376
09.12.2015,19:22:48,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.222416,42.386912
09.12.2015,19:23:03,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.062539,42.356343
09.12.2015,19:23:22,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.106364,42.378424
09.12.2015,19:23:33,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.222416,42.386912
09.12.2015,19:23:52,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.066644,42.34879
09.12.2015,19:24:05,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.222416,42.386912
09.12.2015,19:24:09,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.057129,42.350323
09.12.2015,19:25:51,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.222275,42.386955
09.12.2015,19:27:02,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.220832,42.389053
09.12.2015,19:29:54,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.120428,42.256962
09.12.2015,19:35:27,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.07022,42.360519
09.12.2015,19:37:05,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.073332,42.351352
09.12.2015,19:37:17,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.078673,42.349612
09.12.2015,19:39:15,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.057497,42.341952
09.12.2015,19:39:40,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.057497,42.341952
09.12.2015,19:39:57,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.088059,42.348088
09.12.2015,19:40:33,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.057497,42.341952
09.12.2015,19:45:19,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.065304,42.352304
09.12.2015,19:46:48,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.06091,42.357775
09.12.2015,19:48:53,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.06091,42.357775
09.12.2015,19:51:55,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.05519,42.362268
09.12.2015,19:52:17,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.085183,42.347536
09.12.2015,19:52:28,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.243343,42.375962
09.12.2015,20:01:27,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.089567,42.330352
09.12.2015,20:06:17,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.062814,42.355827
09.12.2015,20:09:51,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.086882,42.360593
09.12.2015,20:16:45,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.054122,42.356259
09.12.2015,20:23:33,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.069848,42.359481
09.12.2015,20:23:56,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.020575,42.382387
09.12.2015,20:37:35,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.056315,42.353522
09.12.2015,20:42:46,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.101412,42.337008
09.12.2015,20:48:25,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.064412,42.352287
09.12.2015,20:49:47,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.101407,42.314541
09.12.2015,20:54:42,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.018594,42.408613
09.12.2015,20:57:01,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.159018,42.34899
09.12.2015,21:02:53,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.124223,42.342481
09.12.2015,21:03:05,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.088431,42.329947
09.12.2015,21:03:11,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.039007,42.315039
09.12.2015,21:06:09,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.083248,42.28035
09.12.2015,21:08:12,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.133403,42.347539
09.12.2015,21:09:29,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.129402,42.350599
09.12.2015,21:18:55,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.071365,42.426897
09.12.2015,21:27:05,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.036142,42.432297
09.12.2015,21:31:03,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.060926,42.351365
09.12.2015,21:36:52,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.199335,42.361852
09.12.2015,21:46:39,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.054965,42.363321
09.12.2015,21:47:20,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.054965,42.363321
09.12.2015,21:50:07,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.101678,42.344303
09.12.2015,21:51:18,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.055643,42.359587
09.12.2015,22:00:13,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.148361,42.348747
09.12.2015,22:06:46,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.128235,42.355077
09.12.2015,22:11:05,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.079983,42.394275
09.12.2015,22:12:14,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.111185,42.364732
09.12.2015,22:23:48,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.104462,42.365336
09.12.2015,22:24:50,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.086326,42.348849
09.12.2015,22:37:28,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.068833,42.363154
09.12.2015,22:46:15,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.056945,42.342573
09.12.2015,22:47:05,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.056945,42.342573
09.12.2015,22:47:30,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.112996,42.38377
09.12.2015,23:02:27,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.063745,42.284455
09.12.2015,23:02:41,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.063745,42.284455
09.12.2015,23:03:10,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.059508,42.282413
09.12.2015,23:14:33,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.118997,42.405666
09.12.2015,23:15:53,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.150375,42.259744
09.12.2015,23:24:41,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.10706,42.336214
09.12.2015,23:25:55,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.077106,42.384452
09.12.2015,23:26:37,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.035456,42.335419
09.12.2015,23:27:43,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.097933,42.350067
09.12.2015,23:29:39,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.100194,42.331082
09.12.2015,23:30:13,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.094792,42.321016
09.12.2015,23:33:59,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.062663,42.36482
09.12.2015,23:40:16,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.111996,42.395615
09.12.2015,23:40:53,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.096008,42.330715
09.12.2015,23:59:26,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.082138,42.348668
10.12.2015,00:17:45,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.121827,42.346193
10.12.2015,00:18:12,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.098691,42.37464
10.12.2015,00:47:01,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-70.974315,42.380987
10.12.2015,00:47:59,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-70.974315,42.380987
10.12.2015,00:48:34,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-70.974243,42.381083
10.12.2015,00:50:00,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.040744,42.317028
10.12.2015,01:01:03,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.074112,42.360611
10.12.2015,01:24:38,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.086101,42.341765
10.12.2015,01:44:51,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.06243,42.351841
10.12.2015,02:16:32,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.101749,42.374866
10.12.2015,02:49:24,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.065694,42.301906
10.12.2015,03:10:55,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.065694,42.301906
10.12.2015,03:43:52,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.03014,42.37727
10.12.2015,03:48:50,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.064041,42.351391
10.12.2015,04:17:42,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.067755,42.293628
10.12.2015,06:40:28,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.107567,42.403999
10.12.2015,06:40:38,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.062893,42.428561
10.12.2015,06:43:15,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.062893,42.428561
10.12.2015,06:46:06,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.081979,42.381133
10.12.2015,06:46:30,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.09087,42.405222
10.12.2015,06:46:34,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.079657,42.421198
10.12.2015,07:07:20,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.030771,42.329669
10.12.2015,07:18:14,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.11823,42.337918
10.12.2015,07:23:35,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.146687,42.343947
10.12.2015,07:23:37,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.062641,42.351567
10.12.2015,07:24:54,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.068991,42.3439
10.12.2015,07:25:38,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.111128,42.332372
10.12.2015,07:26:04,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.110564,42.376297
10.12.2015,07:28:18,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.076475,42.342865
10.12.2015,07:29:57,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.14946,42.352608
10.12.2015,07:30:55,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.109085,42.332797
10.12.2015,07:32:07,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.050258,42.336757
10.12.2015,07:32:29,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.050258,42.336757
10.12.2015,07:35:53,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.101897,42.273272
10.12.2015,07:36:52,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.114353,42.300256
10.12.2015,07:37:25,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.110851,42.34138
10.12.2015,07:40:15,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.135495,42.337689
10.12.2015,07:41:21,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.135495,42.337689
10.12.2015,07:41:50,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.135495,42.337689
10.12.2015,07:45:40,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.134018,42.350242
10.12.2015,07:47:26,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.035573,42.33349
10.12.2015,07:48:42,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.096146,42.334182
10.12.2015,07:49:11,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.076074,42.383471
10.12.2015,07:51:07,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.143073,42.342677
10.12.2015,07:51:15,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.090716,42.350992
10.12.2015,07:51:35,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.078536,42.372222
10.12.2015,07:51:36,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.090524,42.35058
10.12.2015,07:52:03,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.168485,42.351726
10.12.2015,07:52:13,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.125278,42.347852
10.12.2015,07:52:18,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.168485,42.351726
10.12.2015,07:52:57,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.097293,42.380825
10.12.2015,07:53:18,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.078536,42.372222
10.12.2015,07:53:25,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.146588,42.34191
10.12.2015,07:53:26,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.05115,42.340341
10.12.2015,07:53:32,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.168485,42.351726
10.12.2015,07:54:01,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.168485,42.351726
10.12.2015,07:54:32,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.137164,42.345805
10.12.2015,07:59:55,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.051492,42.365933
10.12.2015,08:01:47,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.145395,42.339737
10.12.2015,08:01:54,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.082511,42.386684
10.12.2015,08:04:15,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.132551,42.362372
10.12.2015,08:08:34,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.097123,42.313036
10.12.2015,08:08:36,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.098044,42.346497
10.12.2015,08:09:35,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.100198,42.265343
10.12.2015,08:09:44,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.076512,42.409996
10.12.2015,08:09:46,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.157925,42.396781
10.12.2015,08:10:25,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.145937,42.344883
10.12.2015,08:10:59,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.157925,42.396781
10.12.2015,08:11:16,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.069424,42.302464
10.12.2015,08:12:21,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.101368,42.317313
10.12.2015,08:14:12,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.135396,42.351673
10.12.2015,08:14:17,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.135396,42.351673
10.12.2015,08:14:53,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.069424,42.302524
10.12.2015,08:16:14,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.162218,42.352495
10.12.2015,08:18:20,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.103948,42.263704
10.12.2015,08:18:37,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.101655,42.332378
10.12.2015,08:21:20,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.044433,42.319023
10.12.2015,08:23:13,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.043992,42.319079
10.12.2015,08:23:32,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.065648,42.364268
10.12.2015,08:24:03,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.08966,42.34263
10.12.2015,08:24:40,CUSTOMER_CANCEL_BEFORE_ASSIGNMENT,-71.044263,42.407017
